id;title;url;cover;rate
26416603;萨利机长;https://movie.douban.com/subject/26416603/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403319543.jpg;8.3
21324900;降临;https://movie.douban.com/subject/21324900/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2411622421.jpg;7.7
26145033;乐高蝙蝠侠大电影;https://movie.douban.com/subject/26145033/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2417949761.jpg;8.0
26616690;非凡任务;https://movie.douban.com/subject/26616690/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2453197648.jpg;6.4
24751763;罗曼蒂克消亡史;https://movie.douban.com/subject/24751763/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2404553168.jpg;7.7
26809007;奇迹，那天如此重要;https://movie.douban.com/subject/26809007/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2397621888.jpg;7.5
26600660;分裂;https://movie.douban.com/subject/26600660/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2412064264.jpg;7.2
26220650;雄狮;https://movie.douban.com/subject/26220650/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2462515303.jpg;7.3
26614201;修复生命;https://movie.douban.com/subject/26614201/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2376455502.jpg;7.5
11526817;刺客信条;https://movie.douban.com/subject/11526817/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2432597986.jpg;5.4
11611021;在这世界的角落;https://movie.douban.com/subject/11611021/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2384601603.jpg;7.6
26862259;乘风破浪;https://movie.douban.com/subject/26862259/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2408407697.jpg;6.8
3025375;奇异博士;https://movie.douban.com/subject/3025375/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2388501883.jpg;7.7
6982558;长城;https://movie.douban.com/subject/6982558/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2394573821.jpg;4.9
26946508;恶女;https://movie.douban.com/subject/26946508/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2455296419.jpg;6.1
26881114;沃伦;https://movie.douban.com/subject/26881114/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2434368213.jpg;8.2
26333560;疾速特攻;https://movie.douban.com/subject/26333560/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2409009651.jpg;7.3
26616719;弗兰兹;https://movie.douban.com/subject/26616719/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2383307897.jpg;8.2
3434070;太空旅客;https://movie.douban.com/subject/3434070/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2410576676.jpg;6.9
26718282;独自在夜晚的海边;https://movie.douban.com/subject/26718282/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2443574154.jpg;7.1
1884684;沉默;https://movie.douban.com/subject/1884684/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2399605505.jpg;7.6
26182910;功夫瑜伽;https://movie.douban.com/subject/26182910/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2412371389.jpg;5.1
26870080;勒索风云;https://movie.douban.com/subject/26870080/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2446262413.jpg;6.9
26321115;诺曼;https://movie.douban.com/subject/26321115/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2447509868.jpg;7.3
26363201;救命解药;https://movie.douban.com/subject/26363201/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2390769140.jpg;6.9
26586432;契克;https://movie.douban.com/subject/26586432/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2369390663.jpg;8.3
25793398;海洋奇缘;https://movie.douban.com/subject/25793398/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2397960879.jpg;7.6
26605946;毒。诫;https://movie.douban.com/subject/26605946/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2457738034.jpg;4.8
26323031;五十度黑;https://movie.douban.com/subject/26323031/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2412519473.jpg;4.8
3230115;极限特工3：终极回归;https://movie.douban.com/subject/3230115/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2410569976.jpg;5.7
7051830;佩小姐的奇幻城堡;https://movie.douban.com/subject/7051830/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2398173791.jpg;7.3
25801066;西游伏妖篇;https://movie.douban.com/subject/25801066/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2411953504.jpg;5.6
26780534;52赫兹，我爱你;https://movie.douban.com/subject/26780534/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2462612057.jpg;6.2
26602933;绑架者;https://movie.douban.com/subject/26602933/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2445601403.jpg;4.9
26828019;有完没完;https://movie.douban.com/subject/26828019/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2450444730.jpg;5.4
26279289;怒;https://movie.douban.com/subject/26279289/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2399174377.jpg;7.7
26759783;救僵清道夫;https://movie.douban.com/subject/26759783/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2416595976.jpg;5.3
26339213;无名女尸;https://movie.douban.com/subject/26339213/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2407543903.jpg;7.4
6854414;歌声不绝;https://movie.douban.com/subject/6854414/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2430385341.jpg;5.6
25911694;摆渡人;https://movie.douban.com/subject/25911694/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2390687452.jpg;4.0
26907450;麻烦家族;https://movie.douban.com/subject/26907450/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2457986350.jpg;4.6
25881615;超凡战队;https://movie.douban.com/subject/25881615/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2441013548.jpg;4.7
26389928;二十世纪女人;https://movie.douban.com/subject/26389928/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2394211986.jpg;7.8
26648249;月光男孩;https://movie.douban.com/subject/26648249/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2373594741.jpg;7.2
25827935;七月与安生;https://movie.douban.com/subject/25827935/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2378140502.jpg;7.6
5327224;他们最好的;https://movie.douban.com/subject/5327224/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2493078663.jpg;7.5
